Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^3(^4I°)6s6p(^3P°)?	^6I?	^15/_2	16.0	2.020248				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	2.022987				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	2.030547				
4f^3(^4I°)6s6p(^3P°)?	^6K?	^15/_2	16.0	2.039707		1.095		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^13/_2	14.0	2.061474				
4f^36s6p?		^15/_2	16.0	2.064417				
4f^36s6p?		^11/_2	12.0	2.080268				
4f^36s6p?		^13/_2	14.0	2.085887				
4f^36s6p?		^11/_2	12.0	2.099782				
4f^36s6p?		^13/_2	14.0	2.105133		1.10		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^15/_2	16.0	2.140241				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	2.158012		1.05		
4f^3(^4I°)6s6p(^3P°)?	^4K?	^15/_2	16.0	2.161042				
4f^3(^4I°)6s6p(^3P°)?	^4K?	^11/_2	12.0	2.166097		1.150		
4f^3(^4I°)6s6p(^3P°)?	^4K?	^17/_2	18.0	2.169035				
4f^3(^4I°)6s6p(^3P°)?	^4K?	^13/_2	14.0	2.170242		1.040		
4f^36s6p?	^4K?	^11/_2	12.0	2.179383		0.76		
4f^36s6p?	^4K?	^17/_2	18.0	2.193920				
4f^3(^4I°)6s6p(^3P°)?	^6K?	^17/_2	18.0	2.213800		1.20		
4f^25d6s6p	^6K°	^9/_2	10.0	2.247282		0.615		
4f^25d6s6p	^6K°	^11/_2	12.0	2.249609		0.945		
4f^25d6s6p	^6K°	^9/_2	10.0	2.255176				
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^11/_2	12.0	2.257018		0.720		
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^11/_2	12.0	2.261136		0.990		
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^15/_2	16.0	2.266172				
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^11/_2	12.0	2.270042		0.905		
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^17/_2	18.0	2.278872				
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^15/_2	16.0	2.289612		1.30		
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^15/_2	16.0	2.299725		1.14?		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^17/_2	18.0	2.300788				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2 or ^11/_2	10.0	2.303408				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2	10.0	2.310592		1.145		
4f^3(^4I°)6s6p(^3P°)?	°	^11/_2	12.0	2.331901		0.985		
4f^2(^3H)5d (^4K)6s6p(^3P°)	^6L°	^13/_2	14.0	2.334549		0.97		
4f^2(^3H)5d (^4K)6s6p(^3P°)	°	^9/_2	10.0	2.341579		0.80		
4f^25d6s6p	^6K°	^11/_2	12.0	2.347627		0.885		
4f^25d6s6p	^6I°	^7/_2	8.0	2.354100		0.64		
4f^25d6s6p	^6I°	^11/_2	12.0	2.370897		1.025		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^19/_2	20.0	2.376987				
4f^3(^4I°)6s6p(^3P°)?	^6K?	^13/_2	14.0	2.382074		1.145		
4f^25d6s6p	^6I°	^9/_2	10.0	2.393333		0.840		
4f^25d6s6p	°	^13/_2	14.0	2.394874				
4f^2(^3H)6s^26p?	^4I°	^9/_2	10.0	2.397837		0.77		
4f^2(^3H)6s^26p?	^4I°	^11/_2	12.0	2.398257		1.06		
4f^2(^3H)6s^26p?	^4I°	^15/_2	16.0	2.400902				
4f^2(^3H)6s^26p?	^4I°	^13/_2	14.0	2.404106		1.13		
4f^36s6p?	^4I?	^11/_2	12.0	2.414561		0.94		
