Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^9	^2D	^5/_2	6.0	0.000000	0			L7185
3p^63d^9	^2D	^3/_2	4.0	0.186837				
3p^63d^8(^3F)4s	^4F	^9/_2	10.0	1.040711		1.355	100	
3p^63d^8(^3F)4s	^4F	^7/_2	8.0	1.156778		1.244	98	
3p^63d^8(^3F)4s	^4F	^5/_2	6.0	1.254182		1.023	99	
3p^63d^8(^3F)4s	^4F	^3/_2	4.0	1.322154		0.397	99	
3p^63d^8(^3F)4s	^2F	^7/_2	8.0	1.680034		1.141	98	
3p^63d^8(^3F)4s	^2F	^5/_2	6.0	1.859214		0.866	98	
3p^63d^8(^3P)4s	^4P	^5/_2	6.0	2.865062		1.428	54	
3p^63d^8(^1D)4s	^2D	^3/_2	4.0	2.950350		1.045	75	
3p^63d^8(^3P)4s	^4P	^3/_2	4.0	3.073345			78	
3p^63d^8(^3P)4s	^4P	^1/_2	2.0	3.079263		2.667	100	
3p^63d^8(^1D)4s	^2D	^5/_2	6.0	3.104116		1.368	53	
3p^63d^8(^3P)4s	^2P	^3/_2	4.0	3.604336		1.322	97	
3p^63d^8(^3P)4s	^2P	^1/_2	2.0	3.669121		0.670	100	
3p^63d^8(^1G)4s	^2G	^9/_2	10.0	4.029428		1.135	100	
3p^63d^8(^1G)4s	^2G	^7/_2	8.0	4.032405		0.895		
3p^63d^74s^2	^4F	^9/_2	10.0	6.328830			100	
3p^63d^8(^3F)4p	^4D°	^7/_2	8.0	6.392359		1.420	94	
3p^63d^74s^2	^4F	^7/_2	8.0	6.472713			100	
3p^63d^8(^3F)4p	^4D°	^5/_2	6.0	6.538734		1.365	93	
3p^63d^74s^2	^4F	^5/_2	6.0	6.575865			100	
3p^63d^8(^3F)4p	^4G°	^9/_2	10.0	6.616438		1.156	67	
3p^63d^8(^3F)4p	^4G°	^11/_2	12.0	6.632719		1.305	100	
3p^63d^74s^2	^4F	^3/_2	4.0	6.645701			100	
3p^63d^8(^3F)4p	^4D°	^3/_2	4.0	6.649845		1.186	94	
3p^63d^8(^3F)4p	^4D°	^1/_2	2.0	6.717000		-0.005	96	
3p^63d^8(^3F)4p	^4G°	^7/_2	8.0	6.727709		1.025	81	
3p^63d^8(^3F)4p	^4F°	^9/_2	10.0	6.764212		1.26	80	
3p^63d^8(^3F)4p	^4G°	^5/_2	6.0	6.821451		0.616	94	
3p^63d^8(^3F)4p	^2G°	^9/_2	10.0	6.856283		1.152	58	
3p^63d^8(^3F)4p	^4F°	^7/_2	8.0	6.870935		1.184	76	
3p^63d^8(^3F)4p	^4F°	^5/_2	6.0	6.952446		0.985	87	
3p^63d^8(^3F)4p	^2G°	^7/_2	8.0	6.989164		0.940	84	
3p^63d^8(^3F)4p	^4F°	^3/_2	4.0	6.995745		0.412	95	
3p^63d^8(^3F)4p	^2F°	^7/_2	8.0	7.077086		1.154	81	
3p^63d^8(^3F)4p	^2D°	^5/_2	6.0	7.119193		1.116	74	
3p^63d^8(^3F)4p	^2F°	^5/_2	6.0	7.252234		0.946	74	
3p^63d^8(^3F)4p	^2D°	^3/_2	4.0	7.278610		0.795	89	
3p^63d^8(^3P)4p	^4P°	^5/_2	6.0	8.253794		1.48	73	
3p^63d^8(^3P)4p	^4P°	^3/_2	4.0	8.254832		1.550	73	
3p^63d^8(^3P)4p	^4P°	^1/_2	2.0	8.310787		2.331	85	
3p^63d^8(^1D)4p	^2F°	^5/_2	6.0	8.393066		0.960	84	
3p^63d^74s^2	^4P	^5/_2	6.0	8.416067			100	
3p^63d^8(^1D)4p	^2F°	^7/_2	8.0	8.447193		1.200	86	
3p^63d^8(^1D)4p	^2D°	^3/_2	4.0	8.450057		1.02	65	
3p^63d^74s^2	^4P	^3/_2	4.0	8.450338			94	
3p^63d^8(^1D)4p	^2P°	^1/_2	2.0	8.465842		1.008	61	
3p^63d^74s^2	^4P	^1/_2	2.0	8.518925			98	
3p^63d^8(^1D)4p	^2D°	^5/_2	6.0	8.522175		1.264	74	
3p^63d^8(^1D)4p	^2P°	^3/_2	4.0	8.550651		1.305	64	
3p^63d^74s^2	^2G	^9/_2	10.0	8.723397			97	
3p^63d^8(^3P)4p	^4D°	^5/_2	6.0	8.757681		1.325	83	
3p^63d^8(^3P)4p	^4D°	^3/_2	4.0	8.766522		1.190	91	
3p^63d^8(^3P)4p	^4D°	^1/_2	2.0	8.771721			95	
3p^63d^8(^3P)4p	^4D°	^7/_2	8.0	8.775368		1.385	87	
3p^63d^74s^2	^2G	^7/_2	8.0	8.859631			100	
3p^63d^8(^3P)4p	^2D°	^5/_2	6.0	8.898449		1.240	87	
3p^63d^8(^3P)4p	^2D°	^3/_2	4.0	8.973408		0.844	82	
3p^63d^8(^3P)4p	^2P°	^3/_2	4.0	9.049067		1.326	67	
3p^63d^74s^2	^2P	^3/_2	4.0	9.161655			85	
3p^63d^8(^3P)4p	^2P°	^1/_2	2.0	9.162835		1.039	70	
3p^63d^8(^3P)4p	^2S°	^1/_2	2.0	9.209959			94	
3p^63d^8(^3P)4p	^4S°	^3/_2	4.0	9.212141			97	
3p^63d^8(^1G)4p	^2H°	^9/_2	10.0	9.317348		0.903	100	
3p^63d^8(^1G)4p	^2H°	^11/_2	12.0	9.388292		1.119	100	
3p^63d^8(^1G)4p	^2F°	^7/_2	8.0	9.412587		1.165	94	
3p^63d^8(^1G)4p	^2F°	^5/_2	6.0	9.472644			95	
3p^63d^74s^2	^2H	^11/_2	12.0	9.512980			100	
3p^63d^74s^2	^2D2	^5/_2	6.0	9.588004			77	
3p^63d^74s^2	^2H	^9/_2	10.0	9.638134			97	
3p^63d^74s^2	^2D2	^3/_2	4.0	9.789228			72	
3p^63d^8(^1G)4p	^2G°	^7/_2	8.0	9.896794			99	
3p^63d^8(^1G)4p	^2G°	^9/_2	10.0	9.909298			100	
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^11/_2	12.0	10.705194				
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^9/_2	10.0	10.770511				
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^7/_2	8.0	10.853340				
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^5/_2	6.0	10.926549				
3p^63d^7(^4F)4s4p(^3P°)	^6D°	^9/_2	10.0	10.931920				
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^3/_2	4.0	10.982770				
3p^63d^7(^4F)4s4p(^3P°)	^6F°	^1/_2	2.0	11.019913				
3p^63d^7(^4F)4s4p(^3P°)	^6D°	^7/_2	8.0	11.047053				
3p^63d^7(^4F)4s4p(^3P°)	^6G°	^11/_2	12.0	11.091670				
3p^63d^7(^4F)4s4p(^3P°)	^6G°	^9/_2	10.0	11.148469				
3p^63d^7(^4F)4s4p(^3P°)	^6G°	^7/_2	8.0	11.192711				
3p^63d^7(^4F)4s4p(^3P°)	^6G°	^5/_2	6.0	11.223816?				
3p^63d^8(^3F)5s	^4F	^9/_2	10.0	11.381756		1.350	100	
3p^63d^8(^3F)5s	^4F	^7/_2	8.0	11.446947		1.188	61	
3p^63d^74s^2	^2F	^5/_2	6.0	11.452848			100	
3p^63d^74s^2	^2F	^7/_2	8.0	11.504752			100	
3p^63d^8(^3F)5s	^4F	^5/_2	6.0	11.578892		1.02	88	
3p^63d^8(^3F)5s	^2F	^7/_2	8.0	11.596049		1.166	61	
3p^63d^8(^3F)5s	^4F	^3/_2	4.0	11.662839		0.392	99	
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^9/_2	10.0	11.689719				
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^11/_2	12.0	11.703704				
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^7/_2	8.0	11.742039				
3p^63d^8(^3F)5s	^2F	^5/_2	6.0	11.744930		0.865	87	
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^9/_2	10.0	11.780695				
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^5/_2	6.0	11.819727				
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^7/_2	8.0	11.849590				
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^3/_2	4.0	11.889311				
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^5/_2	6.0	11.908990				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^7/_2	8.0	11.968922				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^5/_2	6.0	12.060418				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^3/_2	4.0	12.125612				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^1/_2	2.0	12.165656				
3p^63d^7(^4F)4s4p(^3P°)	^2G°	^9/_2	10.0	12.184758				
3p^63d^8(^3F)4d	^4D	^7/_2	8.0	12.208383			90	
3p^63d^8(^3F)4d	^4P	^5/_2	6.0	12.220034			57	
3p^63d^8(^3F)4d	^4H	^13/_2	14.0	12.252435			100	
3p^63d^8(^3F)4d	^2H	^11/_2	12.0	12.270647			47	
3p^63d^8(^3F)4d	^2P	^3/_2	4.0	12.279488			44	
3p^63d^8(^3F)4d	^4G	^11/_2	12.0	12.290898			78	
3p^63d^8(^3F)4d	^4F	^9/_2	10.0	12.293630			63	
3p^63d^8(^3F)4d	^2F	^7/_2	8.0	12.316658			58	
3p^63d^7(^4F)4s4p(^3P°)	^2F°	^7/_2	8.0	12.326337				
3p^63d^8(^3F)4d	^2G	^9/_2	10.0	12.329343			45	
3p^63d^8(^3F)4d	^4D	^5/_2	6.0	12.343784			42	
3p^63d^7(^4F)4s4p(^3P°)	^2G°	^7/_2	8.0	12.379094				
3p^63d^8(^3F)4d	^4D	^1/_2	2.0	12.399681			69	
3p^63d^8(^3F)4d	^4D	^3/_2	4.0	12.408187			49	
3p^63d^8(^3F)4d	^4H	^11/_2	12.0	12.436767			54	
3p^63d^8(^3F)4d	^4H	^9/_2	10.0	12.439594			52	
3p^63d^8(^3F)4d		^5/_2	6.0	12.446714			42 | ^2F	
3p^63d^8(^3F)4d		^7/_2	8.0	12.457414			34 | ^4G	
3p^63d^8(^3F)4d	^4P	^3/_2	4.0	12.459290			73	
3p^63d^8(^3F)4d	^4F	^7/_2	8.0	12.471940			40	
3p^63d^7(^4F)4s4p(^3P°)	^2F°	^5/_2	6.0	12.473927				
3p^63d^8(^3F)4d		^9/_2	10.0	12.475198			32 | ^2G	
3p^63d^8(^3F)4d	^4P	^1/_2	2.0	12.503237			66	
3p^63d^8(^3F)4d	^4H	^7/_2	8.0	12.540336			62	
3p^63d^8(^3F)4d	^2P	^1/_2	2.0	12.552924			77	
3p^63d^8(^3F)4d	^2F	^5/_2	6.0	12.553074			47	
3p^63d^8(^3F)4d	^4F	^3/_2	4.0	12.554393			89	
3p^63d^8(^3F)4d	^2H	^9/_2	10.0	12.566691			55	
3p^63d^8(^3F)4d	^4G	^5/_2	6.0	12.567800			68	
3p^63d^8(^3F)4d	^2G	^7/_2	8.0	12.614186			72	
3p^63d^7(^4F)4s4p(^3P°)	^2D°	^5/_2	6.0	12.615987				
3p^63d^7(^4F)4s4p(^3P°)	^2D°	^3/_2	4.0	12.738476				
3p^63d^8(^3F)4d	^2D	^5/_2	6.0	12.773544			85	
3p^63d^8(^3F)5p	^4D°	^7/_2	8.0	12.851338				
3p^63d^8(^3F)4d	^2D	^3/_2	4.0	12.852636			90	
3p^63d^8(^3F)5p	^2G°	^9/_2	10.0	12.904404			60	
3p^63d^8(^3F)5p	^4G°	^11/_2	12.0	12.912618				
3p^63d^8(^3F)5p	^4F°	^9/_2	10.0	12.931332				
3p^63d^8(^3F)5p	^4D°	^5/_2	6.0	12.956748				
3p^63d^8(^3F)5p	°	^7/_2	8.0	12.974515			39 | ^4F°	
3p^63d^8(^3F)5p	^4D°	^3/_2	4.0	13.072875				
3p^63d^8(^3F)5p	^4G°	^7/_2	8.0	13.080215			55	
3p^63d^8(^3F)5p	^4G°	^9/_2	10.0	13.091354			41	
3p^63d^8(^3F)5p	^4F°	^5/_2	6.0	13.101259			53	
3p^63d^8(^3F)5p	^2F°	^7/_2	8.0	13.122247			46	
3p^63d^8(^3F)5p	^2D°	^5/_2	6.0	13.125115				
3p^63d^7(^4P)4s4p(^3P°)	^6D°	^9/_2	10.0	13.140031?				
3p^63d^8(^1D)5s	^2D	^5/_2	6.0	13.143303			80	
3p^63d^8(^3F)5p	^4D°	^1/_2	2.0	13.145151				
3p^63d^8(^1D)5s	^2D	^3/_2	4.0	13.158832			87	
3p^63d^8(^3F)5p	^4G°	^5/_2	6.0	13.177432				
3p^63d^8(^3F)5p	^4F°	^3/_2	4.0	13.188112				
3p^63d^8(^3F)5p	^2G°	^7/_2	8.0	13.219261			58	
3p^63d^8(^3F)5p	^2F°	^5/_2	6.0	13.276502				
3p^63d^8(^3F)5p	^2D°	^3/_2	4.0	13.283930				
3p^63d^7(^4P)4s4p(^3P°)	^4S°	^3/_2	4.0	13.357786				
3p^63d^8(^3P)5s	^4P	^5/_2	6.0	13.435926			80	
3p^63d^8(^3P)5s	^4P	^3/_2	4.0	13.458312			94	
3p^63d^8(^3P)5s	^4P	^1/_2	2.0	13.484933			98	
3p^63d^7(^4P)4s4p(^3P°)	^6P°	^3/_2	4.0	13.519093				
3p^63d^7(^2G)4s4p(^3P°)	^4F°	^9/_2	10.0	13.532633				
3p^63d^8(^3P)5s	^2P	^3/_2	4.0	13.547732			90	
3p^63d^8(^3P)5s	^2P	^1/_2	2.0	13.598056			98	
3p^63d^7(^2G)4s4p(^3P°)	^4F°	^7/_2	8.0	13.619168				
3p^63d^7(^2G)4s4p(^3P°)	°	^9/_2	10.0	13.640980				
3p^63d^7(^2G)4s4p(^3P°)	^4F°	^5/_2	6.0	13.709349				
3p^63d^7(^2G)4s4p(^3P°)	^4F°	^3/_2	4.0	13.777191				
3p^63d^7(^2G)4s4p(^3P°)	^4G°	^7/_2	8.0	13.859424				
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^11/_2	12.0	13.938575?				
3p^63d^8(^1D)4d	^2F	^5/_2	6.0	13.971321			66	
3p^63d^8(^1D)4d	^2F	^7/_2	8.0	13.975468			77	
3p^63d^8(^1D)4d	^2D	^3/_2	4.0	13.998675			62	
3p^63d^8(^1D)4d	^2G	^9/_2	10.0	14.031659			84	
3p^63d^8(^1D)4d	^2G	^7/_2	8.0	14.032235			86	
3p^63d^8(^1D)4d	^2P	^1/_2	2.0	14.038118			78	
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^9/_2	10.0	14.050131			63	
3p^63d^8(^1D)4d	^2D	^5/_2	6.0	14.060714			55	
3p^63d^8(^1D)4d	^2P	^3/_2	4.0	14.060888			77	
3p^63d^8(^1D)4d	^2S	^1/_2	2.0	14.087469			85	
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^9/_2	10.0	14.103579			67	
3p^63d^74s4p	°	^7/_2	8.0	14.140651			29 | ^4G°	
3p^63d^8(^3P)4d	^4D	^7/_2	8.0	14.237928			79	
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^11/_2	12.0	14.240686				
3p^63d^7(^2P)4s4p(^3P°)	^2D°	^3/_2	4.0	14.241984			62	
3p^63d^8(^3P)4d	^4D	^5/_2	6.0	14.242670			72	
3p^63d^8(^3P)4d	^4D	^3/_2	4.0	14.251044			79	
3p^63d^8(^3P)4d	^4D	^1/_2	2.0	14.254487			87	
3p^63d^7(^2G)4s4p(^3P°)	^2F°	^7/_2	8.0	14.258214			51	
3p^63d^8(^1G)5s	^2G	^9/_2	10.0	14.268270			100	
3p^63d^8(^1G)5s	^2G	^7/_2	8.0	14.268766			100	
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^5/_2	6.0	14.271584			50	
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^5/_2	6.0	14.273061?			61	
3p^63d^74s4p	^4D°	^7/_2	8.0	14.284201			55	
3p^63d^74s4p	°	^5/_2	6.0	14.328355			32 | ^4D°	
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^3/_2	4.0	14.331612?			42	
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^9/_2	10.0	14.334170				
3p^63d^8(^3P)4d	^4F	^9/_2	10.0	14.349826			84	
3p^63d^8(^3P)4d	°	^3/_2	4.0	14.355518				
3p^63d^8(^3P)4d	^4F	^7/_2	8.0	14.360733			82	
3p^63d^74s^2	^2D1	^5/_2	6.0	14.366084			77	
3p^63d^8(^3P)4d	^4F	^5/_2	6.0	14.376800			68	
3p^63d^8(^3P)4d	^2F	^7/_2	8.0	14.400230			82	
3p^63d^8(^3P)4d	^4F	^3/_2	4.0	14.402967			97	
3p^63d^8(^3P)4d		^5/_2	6.0	14.405906			38 | ^2D	
3p^63d^8(^3P)4d	^4P	^1/_2	2.0	14.414627			86	
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^7/_2	8.0	14.416363				
3p^63d^8(^3P)4d	^4P	^3/_2	4.0	14.420892			85	
3p^63d^74s4p	^4D°	^7/_2	8.0	14.445654				
3p^63d^8(^3P)4d	^4P	^5/_2	6.0	14.472987			41	
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^5/_2	6.0	14.475766				
3p^63d^8(^3P)4d	^2P	^1/_2	2.0	14.479671			89	
3p^63d^8(^3F)6s	^4F	^9/_2	10.0	14.485464				
3p^63d^8(^3P)4d	^2P	^3/_2	4.0	14.486107			91	
3p^63d^7(^2P)4s4p(^3P°)	^2D°	^5/_2	6.0	14.493006			50	
3p^63d^8(^3F)6s	^4F	^7/_2	8.0	14.515413				
3p^63d^7(a ^2D)4s4p(^3P°)	^4F°	^9/_2	10.0	14.577278				
3p^63d^7(^2P)4s4p(^3P°)	°	^3/_2	4.0	14.588242			37 | ^4S°	
3p^63d^8(^1D)5p	°	^3/_2	4.0	14.600864			36 | ^2D°	
3p^63d^8(^1D)5p	^2D°	^5/_2	6.0	14.614362			65	
3p^63d^7(a ^2D)4s4p(^3P°)	^4F°	^7/_2	8.0	14.626722				
3p^63d^7(^2H)4s4p(^3P°)	^2I°	^11/_2	12.0	14.661005				
3p^63d^8(^3F)6s	^2F	^7/_2	8.0	14.666608				
3p^63d^8(^3F)6s	^4F	^5/_2	6.0	14.669168				
3p^63d^8(^1D)5p	^2F°	^5/_2	6.0	14.677139				
3p^63d^8(^1D)5p	°	^3/_2	4.0	14.685037			37 | ^2P°	
3p^63d^8(^1D)5p	^2F°	^7/_2	8.0	14.699987				
3p^63d^8(^1D)5p	^2P°	^1/_2	2.0	14.708487			50	
3p^63d^8(^3F_4)4f	^2[1]°	^1/_2	2.0	14.726193			100	
3p^63d^8(^3F_4)4f	^2[7]°	^13/_2	14.0	14.729796			100	
3p^63d^8(^3F_4)4f	^2[1]°	^3/_2	4.0	14.730481?			87	
3p^63d^8(^3F_4)4f	^2[2]°	^5/_2	6.0	14.732870			92	
3p^63d^8(^3F_4)4f	^2[7]°	^15/_2	16.0	14.735388			100	
3p^63d^8(^3F_4)4f	^2[3]°	^7/_2	8.0	14.738511			97	
3p^63d^8(^3F_4)4f	^2[2]°	^3/_2	4.0	14.738881			87	
3p^63d^8(^3F_4)4f	^2[6]°	^11/_2	12.0	14.740852			99	
3p^63d^8(^3F_4)4f	^2[6]°	^13/_2	14.0	14.740883			100	
3p^63d^8(^3F_4)4f	^2[3]°	^5/_2	6.0	14.741466			92	
3p^63d^8(^3F_4)4f	^2[4]°	^9/_2	10.0	14.743499			99	
3p^63d^8(^3F_4)4f	^2[4]°	^7/_2	8.0	14.744598			97	
3p^63d^8(^3F_4)4f	^2[5]°	^9/_2	10.0	14.745071			99	
